organism_group,agent_code,method,disk_content,site,route,standard,table_reference,tier,mic_susceptible_max,mic_sdd_min,mic_sdd_max,mic_intermediate_min,mic_intermediate_max,mic_resistant_min,disk_susceptible_min,disk_sdd_min,disk_sdd_max,disk_intermediate_min,disk_intermediate_max,disk_resistant_max,dosage_note,comment
Streptococcus pneumoniae,IPM,MIC,,,,CLSI M100,2G,,0.12,,,0.25,0.5,1,,,,,,,,"MIC as printed: S ≤0.12, I 0.25-0.5, R ≥1"
Streptococcus pneumoniae,DOR,MIC,,,,CLSI M100,2G,,1,,,,,,,,,,,,,MIC as printed: S ≤1
Streptococcus pneumoniae,VAN,DISK,30 µg,,,CLSI M100,2G,,,,,,,,17,,,,,,,Zone as printed: S ≥17. See general comment (5).
Streptococcus pneumoniae,VAN,MIC,,,,CLSI M100,2G,,1,,,,,,,,,,,,,MIC as printed: S ≤1. See general comment (5).
Streptococcus pneumoniae,ERY,DISK,15 µg,,,CLSI M100,2G,,,,,,,,21,,,16,20,15,,"Zone as printed: S ≥21, I 16-20, R ≤15"
Streptococcus pneumoniae,ERY,MIC,,,,CLSI M100,2G,,0.25,,,0.5,0.5,1,,,,,,,,"MIC as printed: S ≤0.25, I 0.5, R ≥1"
Streptococcus pneumoniae,AZM,DISK,15 µg,,,CLSI M100,2G,,,,,,,,18,,,14,17,13,,"Zone as printed: S ≥18, I 14-17, R ≤13"
Streptococcus pneumoniae,AZM,MIC,,,,CLSI M100,2G,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2"
Streptococcus pneumoniae,CLR,DISK,15 µg,,,CLSI M100,2G,,,,,,,,21,,,17,20,16,,"Zone as printed: S ≥21, I 17-20, R ≤16"
Streptococcus pneumoniae,CLR,MIC,,,,CLSI M100,2G,,0.25,,,0.5,0.5,1,,,,,,,,"MIC as printed: S ≤0.25, I 0.5, R ≥1"
Streptococcus pneumoniae,DIR,DISK,15 µg,,,CLSI M100,2G,,,,,,,,18,,,14,17,13,,"Zone as printed: S ≥18, I 14-17, R ≤13"
Streptococcus pneumoniae,DIR,MIC,,,,CLSI M100,2G,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2"
Streptococcus pneumoniae,TCY,DISK,30 µg,,,CLSI M100,2G,,,,,,,,28,,,25,27,24,,"Zone as printed: S ≥28, I 25-27, R ≤24"
Streptococcus pneumoniae,TCY,MIC,,,,CLSI M100,2G,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4"
Streptococcus pneumoniae,DOX,DISK,30 µg,,,CLSI M100,2G,,,,,,,,28,,,25,27,24,,"Zone as printed: S ≥28, I 25-27, R ≤24"
Streptococcus pneumoniae,DOX,MIC,,,,CLSI M100,2G,,0.25,,,0.5,0.5,1,,,,,,,,"MIC as printed: S ≤0.25, I 0.5, R ≥1"
Streptococcus pneumoniae,GEM,DISK,5 µg,,,CLSI M100,2G,,,,,,,,23,,,20,22,19,,"Zone as printed: S ≥23, I 20-22, R ≤19. (21) Organisms that are susceptible to levofloxacin"
Streptococcus pneumoniae,GEM,MIC,,,,CLSI M100,2G,,0.12,,,0.25,0.25,0.5,,,,,,,,"MIC as printed: S ≤0.12, I 0.25, R ≥0.5. (21) Organisms that are susceptible to levofloxacin"
Streptococcus pneumoniae,LVX,DISK,5 µg,,,CLSI M100,2G,,,,,,,,17,,,14,16,13,,"Zone as printed: S ≥17, I 14-16, R ≤13. are also considered susceptible to gemifloxacin and moxifloxacin. However, some organisms that are"
Streptococcus pneumoniae,LVX,MIC,,,,CLSI M100,2G,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8. are also considered susceptible to gemifloxacin and moxifloxacin. However, some organisms that are"
Streptococcus pneumoniae,MFX,DISK,5 µg,,,CLSI M100,2G,,,,,,,,18,,,15,17,14,,"Zone as printed: S ≥18, I 15-17, R ≤14. intermediate or resistant to levofloxacin may be susceptible to gemifloxacin, moxifloxacin, or both."
Streptococcus pneumoniae,MFX,MIC,,,,CLSI M100,2G,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4. intermediate or resistant to levofloxacin may be susceptible to gemifloxacin, moxifloxacin, or both."
Streptococcus pneumoniae,GAT,DISK,5 µg,,,CLSI M100,2G,,,,,,,,21,,,18,20,17,,"Zone as printed: S ≥21, I 18-20, R ≤17"
Streptococcus pneumoniae,GAT,MIC,,,,CLSI M100,2G,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4"
Streptococcus pneumoniae,OFX,DISK,5 µg,,,CLSI M100,2G,,,,,,,,16,,,13,15,12,,"Zone as printed: S ≥16, I 13-15, R ≤12"
Streptococcus pneumoniae,OFX,MIC,,,,CLSI M100,2G,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8"
Streptococcus pneumoniae,SPX,DISK,5 µg,,,CLSI M100,2G,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15"
Streptococcus pneumoniae,SPX,MIC,,,,CLSI M100,2G,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2"
Streptococcus pneumoniae,SXT,DISK,1.25/,,,CLSI M100,2G,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15"
Streptococcus pneumoniae,SXT,MIC,,,,CLSI M100,2G,,0.5,,,1,2,4,,,,,,,,"MIC as printed: S ≤0.5/9.5, I 1/19-2/38, R ≥4/76"
Streptococcus pneumoniae,CHL,DISK,30 µg,,,CLSI M100,2G,,,,,,,,21,,,,,20,,"Zone as printed: S ≥21, R ≤20. See comment (19)."
Streptococcus pneumoniae,CHL,MIC,,,,CLSI M100,2G,,4,,,,,8,,,,,,,,"MIC as printed: S ≤4, R ≥8. See comment (19)."
Streptococcus pneumoniae,RIF,DISK,5 µg,,,CLSI M100,2G,,,,,,,,19,,,17,18,16,,"Zone as printed: S ≥19, I 17-18, R ≤16. (22) Rx: Rifampin should not be used alone for antimicrobial therapy."
Streptococcus pneumoniae,RIF,MIC,,,,CLSI M100,2G,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4. (22) Rx: Rifampin should not be used alone for antimicrobial therapy."
Streptococcus pneumoniae,CLI,DISK,2 µg,,,CLSI M100,2G,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15. (23) For isolates that test erythromycin resistant and clindamycin susceptible or intermediate, testing for ICR by disk diffusion using the D-zone test or by broth"
Streptococcus pneumoniae,CLI,MIC,,,,CLSI M100,2G,,0.25,,,0.5,0.5,1,,,,,,,,"MIC as printed: S ≤0.25, I 0.5, R ≥1. (23) For isolates that test erythromycin resistant and clindamycin susceptible or intermediate, testing for ICR by disk diffusion using the D-zone test or by broth"
Streptococcus pneumoniae,QDA,DISK,15 µg,,,CLSI M100,2G,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15"
Streptococcus pneumoniae,QDA,MIC,,,,CLSI M100,2G,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4"
Streptococcus pneumoniae,LNZ,DISK,30 µg,,,CLSI M100,2G,,,,,,,,21,,,,,,,Zone as printed: S ≥21
Streptococcus pneumoniae,LNZ,MIC,,,,CLSI M100,2G,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Streptococcus pneumoniae,LFM,DISK,20 µg,,,CLSI M100,2G,,,,,,,,19,,,,,,,"Zone as printed: S ≥19. See comment (19). Abbreviations: ATCC®, American Type Culture Collection; CAMHB, cation-adjusted Mueller-Hinton broth; CO, carbon dioxide; CSF, cerebrospinal fluid; FDA, US Food and Drug Administration;"
Streptococcus pneumoniae,LFM,MIC,,,,CLSI M100,2G,,0.5,,,,,,,,,,,,,"MIC as printed: S ≤0.5. See comment (19). Abbreviations: ATCC®, American Type Culture Collection; CAMHB, cation-adjusted Mueller-Hinton broth; CO, carbon dioxide; CSF, cerebrospinal fluid; FDA, US Food and Drug Administration;"
Streptococcus spp. β-Hemolytic Group,PEN,DISK,10 units,,,CLSI M100,2H-1,,,,,,,,24,,,,,,,Zone as printed: S ≥24. See general comment (5).
Streptococcus spp. β-Hemolytic Group,PEN,MIC,,,,CLSI M100,2H-1,,0.12,,,,,,,,,,,,,MIC as printed: S ≤0.12. See general comment (5).
Streptococcus spp. β-Hemolytic Group,AMP,DISK,10 µg,,,CLSI M100,2H-1,,,,,,,,24,,,,,,,Zone as printed: S ≥24
Streptococcus spp. β-Hemolytic Group,AMP,MIC,,,,CLSI M100,2H-1,,0.25,,,,,,,,,,,,,MIC as printed: S ≤0.25
Streptococcus spp. β-Hemolytic Group,FEP,DISK,30 µg,,,CLSI M100,2H-1,,,,,,,,24,,,,,,,Zone as printed: S ≥24
Streptococcus spp. β-Hemolytic Group,FEP,MIC,,,,CLSI M100,2H-1,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Streptococcus spp. β-Hemolytic Group,CTX,DISK,30 µg,,,CLSI M100,2H-1,,,,,,,,24,,,,,,,Zone as printed: S ≥24
Streptococcus spp. β-Hemolytic Group,CTX,MIC,,,,CLSI M100,2H-1,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Streptococcus spp. β-Hemolytic Group,CRO,DISK,30 µg,,,CLSI M100,2H-1,,,,,,,,24,,,,,,,Zone as printed: S ≥24
Streptococcus spp. β-Hemolytic Group,CRO,MIC,,,,CLSI M100,2H-1,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Streptococcus spp. β-Hemolytic Group,CPT,DISK,30 µg,,,CLSI M100,2H-1,,,,,,,,26,,,,,,,Zone as printed: S ≥26
Streptococcus spp. β-Hemolytic Group,CPT,MIC,,,,CLSI M100,2H-1,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Streptococcus spp. β-Hemolytic Group,DOR,MIC,,,,CLSI M100,2H-1,,0.12,,,,,,,,,,,,,MIC as printed: S ≤0.12
Streptococcus spp. β-Hemolytic Group,ETP,MIC,,,,CLSI M100,2H-1,,1,,,,,,,,,,,,,MIC as printed: S ≤1
Streptococcus spp. β-Hemolytic Group,MEM,MIC,,,,CLSI M100,2H-1,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Streptococcus spp. β-Hemolytic Group,VAN,DISK,30 µg,,,CLSI M100,2H-1,,,,,,,,17,,,,,,,Zone as printed: S ≥17
Streptococcus spp. β-Hemolytic Group,VAN,MIC,,,,CLSI M100,2H-1,,1,,,,,,,,,,,,,MIC as printed: S ≤1
Streptococcus spp. β-Hemolytic Group,DAL,MIC,,,,CLSI M100,2H-1,,0.25,,,,,,,,,,,,,"MIC as printed: S ≤0.25. (8) Report only on S. pyogenes, S. agalactiae, and S. dysgalactiae."
Streptococcus spp. β-Hemolytic Group,ORI,MIC,,,,CLSI M100,2H-1,,0.25,,,,,,,,,,,,,MIC as printed: S ≤0.25
Streptococcus spp. β-Hemolytic Group,TLV,MIC,,,,CLSI M100,2H-1,,0.12,,,,,,,,,,,,,MIC as printed: S ≤0.12
Streptococcus spp. β-Hemolytic Group,DAP,MIC,,,,CLSI M100,2H-1,,1,,,,,,,,,,,,,MIC as printed: S ≤1. (9) Not routinely reported on organisms isolated from the lower respiratory tract.
Streptococcus spp. β-Hemolytic Group,ERY,DISK,15 µg,,,CLSI M100,2H-1,,,,,,,,21,,,16,20,15,,"Zone as printed: S ≥21, I 16-20, R ≤15. (12) Rx: Recommendations for intrapartum prophylaxis for group B streptococci are penicillin or ampicillin. Although cefazolin is recommended for penicillin-allergic women at low risk for anaphylaxis, those at high risk for anaphylaxis may receive clindamycin or vancomycin (if the isolate is not susceptible to clindamycin).3 Group B streptococci are susceptible to ampicillin, penicillin, and cefazolin but may be resistant to erythromycin and clindamycin. When clindamycin is being considered for intrapartum prophylaxis (eg, pregnant woman with severe penicillin allergy), erythromycin and clindamycin (including ICR) should be tested, but only clindamycin should be reported. See Table 3J."
Streptococcus spp. β-Hemolytic Group,ERY,MIC,,,,CLSI M100,2H-1,,0.25,,,0.5,0.5,1,,,,,,,,"MIC as printed: S ≤0.25, I 0.5, R ≥1. (12) Rx: Recommendations for intrapartum prophylaxis for group B streptococci are penicillin or ampicillin. Although cefazolin is recommended for penicillin-allergic women at low risk for anaphylaxis, those at high risk for anaphylaxis may receive clindamycin or vancomycin (if the isolate is not susceptible to clindamycin).3 Group B streptococci are susceptible to ampicillin, penicillin, and cefazolin but may be resistant to erythromycin and clindamycin. When clindamycin is being considered for intrapartum prophylaxis (eg, pregnant woman with severe penicillin allergy), erythromycin and clindamycin (including ICR) should be tested, but only clindamycin should be reported. See Table 3J."
Streptococcus spp. β-Hemolytic Group,AZM,DISK,15 µg,,,CLSI M100,2H-1,,,,,,,,18,,,14,17,13,,"Zone as printed: S ≥18, I 14-17, R ≤13"
Streptococcus spp. β-Hemolytic Group,AZM,MIC,,,,CLSI M100,2H-1,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2"
Streptococcus spp. β-Hemolytic Group,CLR,DISK,15 µg,,,CLSI M100,2H-1,,,,,,,,21,,,17,20,16,,"Zone as printed: S ≥21, I 17-20, R ≤16"
Streptococcus spp. β-Hemolytic Group,CLR,MIC,,,,CLSI M100,2H-1,,0.25,,,0.5,0.5,1,,,,,,,,"MIC as printed: S ≤0.25, I 0.5, R ≥1"
Streptococcus spp. β-Hemolytic Group,DIR,DISK,15 µg,,,CLSI M100,2H-1,,,,,,,,18,,,14,17,13,,"Zone as printed: S ≥18, I 14-17, R ≤13"
Streptococcus spp. β-Hemolytic Group,DIR,MIC,,,,CLSI M100,2H-1,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2"
Streptococcus spp. β-Hemolytic Group,TCY,DISK,30 µg,,,CLSI M100,2H-1,,,,,,,,23,,,19,22,18,,"Zone as printed: S ≥23, I 19-22, R ≤18"
Streptococcus spp. β-Hemolytic Group,TCY,MIC,,,,CLSI M100,2H-1,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8"
Streptococcus spp. β-Hemolytic Group,LVX,DISK,5 µg,,,CLSI M100,2H-1,,,,,,,,17,,,14,16,13,,"Zone as printed: S ≥17, I 14-16, R ≤13"
Streptococcus spp. β-Hemolytic Group,LVX,MIC,,,,CLSI M100,2H-1,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8"
Streptococcus spp. β-Hemolytic Group,GAT,DISK,5 µg,,,CLSI M100,2H-1,,,,,,,,21,,,18,20,17,,"Zone as printed: S ≥21, I 18-20, R ≤17"
Streptococcus spp. β-Hemolytic Group,GAT,MIC,,,,CLSI M100,2H-1,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4"
Streptococcus spp. β-Hemolytic Group,GRX,DISK,5 µg,,,CLSI M100,2H-1,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15"
Streptococcus spp. β-Hemolytic Group,GRX,MIC,,,,CLSI M100,2H-1,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2"
Streptococcus spp. β-Hemolytic Group,OFX,DISK,5 µg,,,CLSI M100,2H-1,,,,,,,,16,,,13,15,12,,"Zone as printed: S ≥16, I 13-15, R ≤12"
Streptococcus spp. β-Hemolytic Group,OFX,MIC,,,,CLSI M100,2H-1,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8"
Streptococcus spp. β-Hemolytic Group,TVA,DISK,10 µg,,,CLSI M100,2H-1,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15"
Streptococcus spp. β-Hemolytic Group,TVA,MIC,,,,CLSI M100,2H-1,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4"
Streptococcus spp. β-Hemolytic Group,CHL,DISK,30 µg,,,CLSI M100,2H-1,,,,,,,,21,,,18,20,17,,"Zone as printed: S ≥21, I 18-20, R ≤17. See comment (11)."
Streptococcus spp. β-Hemolytic Group,CHL,MIC,,,,CLSI M100,2H-1,,4,,,8,8,16,,,,,,,,"MIC as printed: S ≤4, I 8, R ≥16. See comment (11)."
Streptococcus spp. β-Hemolytic Group,CLI,DISK,2 µg,,,CLSI M100,2H-1,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15. See comments (11) and (12). (16) For isolates that test erythromycin resistant and clindamycin susceptible or intermediate, testing for ICR by disk diffusion using the D-zone test or by broth microdilution is required before reporting clindamycin. See Table 3J, CLSI M02,4 and CLSI M07.1"
Streptococcus spp. β-Hemolytic Group,CLI,MIC,,,,CLSI M100,2H-1,,0.25,,,0.5,0.5,1,,,,,,,,"MIC as printed: S ≤0.25, I 0.5, R ≥1. See comments (11) and (12). (16) For isolates that test erythromycin resistant and clindamycin susceptible or intermediate, testing for ICR by disk diffusion using the D-zone test or by broth microdilution is required before reporting clindamycin. See Table 3J, CLSI M02,4 and CLSI M07.1"
Streptococcus spp. β-Hemolytic Group,QDA,DISK,15 µg,,,CLSI M100,2H-1,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15. (17) Report only on S. pyogenes. dalfopristin*"
Streptococcus spp. β-Hemolytic Group,QDA,MIC,,,,CLSI M100,2H-1,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4. (17) Report only on S. pyogenes. dalfopristin*"
Streptococcus spp. β-Hemolytic Group,LNZ,DISK,30 µg,,,CLSI M100,2H-1,,,,,,,,21,,,,,,,Zone as printed: S ≥21
Streptococcus spp. β-Hemolytic Group,LNZ,MIC,,,,CLSI M100,2H-1,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Streptococcus spp. β-Hemolytic Group,TZD,DISK,2 µg,,,CLSI M100,2H-1,,,,,,,,15,,,,,,,"Zone as printed: S ≥15. (19) Report only on S. pyogenes and S. agalactiae. Abbreviations: CAMHB, cation-adjusted Mueller-Hinton broth; CO, carbon dioxide; FDA, US Food and Drug Administration; I, intermediate; ICR, inducible clindamycin resistance; LHB, lysed"
Streptococcus spp. β-Hemolytic Group,TZD,MIC,,,,CLSI M100,2H-1,,0.5,,,,,,,,,,,,,"MIC as printed: S ≤0.5. (19) Report only on S. pyogenes and S. agalactiae. Abbreviations: CAMHB, cation-adjusted Mueller-Hinton broth; CO, carbon dioxide; FDA, US Food and Drug Administration; I, intermediate; ICR, inducible clindamycin resistance; LHB, lysed"
Streptococcus spp. Viridans Group,PEN,MIC,,,,CLSI M100,2H-2,,0.12,,,0.25,2,4,,,,,,,,"MIC as printed: S ≤0.12, I 0.25-2, R ≥4. (6) Viridans streptococci isolated from normally sterile anatomical"
Streptococcus spp. Viridans Group,AMP,MIC,,,,CLSI M100,2H-2,,0.25,,,0.5,4,8,,,,,,,,"MIC as printed: S ≤0.25, I 0.5-4, R ≥8. sites (eg, CSF, blood, bone) should be tested for penicillin susceptibility using an MIC method. (7) A penicillin MIC of ≤0.125 µg/mL is the same as a penicillin"
Streptococcus spp. Viridans Group,CZT,MIC,,,,CLSI M100,2H-2,,8,,,16,16,32,,,,,,,,"MIC as printed: S ≤8/4, I 16/4, R ≥32/4. tazobactam"
Streptococcus spp. Viridans Group,FEP,DISK,30 µg,,,CLSI M100,2H-2,,,,,,,,24,,,22,23,21,,"Zone as printed: S ≥24, I 22-23, R ≤21"
Streptococcus spp. Viridans Group,FEP,MIC,,,,CLSI M100,2H-2,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4"
Streptococcus spp. Viridans Group,CTX,DISK,30 µg,,,CLSI M100,2H-2,,,,,,,,28,,,26,27,25,,"Zone as printed: S ≥28, I 26-27, R ≤25"
Streptococcus spp. Viridans Group,CTX,MIC,,,,CLSI M100,2H-2,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4"
Streptococcus spp. Viridans Group,CRO,DISK,30 µg,,,CLSI M100,2H-2,,,,,,,,27,,,25,26,24,,"Zone as printed: S ≥27, I 25-26, R ≤24"
Streptococcus spp. Viridans Group,CRO,MIC,,,,CLSI M100,2H-2,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4"
Streptococcus spp. Viridans Group,DOR,MIC,,,,CLSI M100,2H-2,,1,,,,,,,,,,,,,MIC as printed: S ≤1
Streptococcus spp. Viridans Group,ETP,MIC,,,,CLSI M100,2H-2,,1,,,,,,,,,,,,,MIC as printed: S ≤1
Streptococcus spp. Viridans Group,MEM,MIC,,,,CLSI M100,2H-2,,0.5,,,,,,,,,,,,,MIC as printed: S ≤0.5
Streptococcus spp. Viridans Group,VAN,DISK,30 µg,,,CLSI M100,2H-2,,,,,,,,17,,,,,,,Zone as printed: S ≥17
Streptococcus spp. Viridans Group,VAN,MIC,,,,CLSI M100,2H-2,,1,,,,,,,,,,,,,MIC as printed: S ≤1
Streptococcus spp. Viridans Group,DAL,MIC,,,,CLSI M100,2H-2,,0.25,,,,,,,,,,,,,"MIC as printed: S ≤0.25. (9) Report only on S. anginosus group (including S. anginosus, S. intermedius, and S. constellatus)."
Streptococcus spp. Viridans Group,ORI,MIC,,,,CLSI M100,2H-2,,0.25,,,,,,,,,,,,,MIC as printed: S ≤0.25
Streptococcus spp. Viridans Group,TLV,MIC,,,,CLSI M100,2H-2,,0.06,,,,,,,,,,,,,MIC as printed: S ≤0.06
Streptococcus spp. Viridans Group,DAP,MIC,,,,CLSI M100,2H-2,,1,,,,,,,,,,,,,MIC as printed: S ≤1. (10) Not routinely reported on organisms isolated from the lower respiratory tract.
Streptococcus spp. Viridans Group,ERY,DISK,15 µg,,,CLSI M100,2H-2,,,,,,,,21,,,16,20,15,,"Zone as printed: S ≥21, I 16-20, R ≤15"
Streptococcus spp. Viridans Group,ERY,MIC,,,,CLSI M100,2H-2,,0.25,,,0.5,0.5,1,,,,,,,,"MIC as printed: S ≤0.25, I 0.5, R ≥1"
Streptococcus spp. Viridans Group,AZM,DISK,15 µg,,,CLSI M100,2H-2,,,,,,,,18,,,14,17,13,,"Zone as printed: S ≥18, I 14-17, R ≤13"
Streptococcus spp. Viridans Group,AZM,MIC,,,,CLSI M100,2H-2,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2"
Streptococcus spp. Viridans Group,CLR,DISK,15 µg,,,CLSI M100,2H-2,,,,,,,,21,,,17,20,16,,"Zone as printed: S ≥21, I 17-20, R ≤16"
Streptococcus spp. Viridans Group,CLR,MIC,,,,CLSI M100,2H-2,,0.25,,,0.5,0.5,1,,,,,,,,"MIC as printed: S ≤0.25, I 0.5, R ≥1"
Streptococcus spp. Viridans Group,DIR,DISK,15 µg,,,CLSI M100,2H-2,,,,,,,,18,,,14,17,13,,"Zone as printed: S ≥18, I 14-17, R ≤13"
Streptococcus spp. Viridans Group,DIR,MIC,,,,CLSI M100,2H-2,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2"
Streptococcus spp. Viridans Group,TCY,DISK,30 µg,,,CLSI M100,2H-2,,,,,,,,23,,,19,22,18,,"Zone as printed: S ≥23, I 19-22, R ≤18"
Streptococcus spp. Viridans Group,TCY,MIC,,,,CLSI M100,2H-2,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8"
Streptococcus spp. Viridans Group,LVX,DISK,5 µg,,,CLSI M100,2H-2,,,,,,,,17,,,14,16,13,,"Zone as printed: S ≥17, I 14-16, R ≤13"
Streptococcus spp. Viridans Group,LVX,MIC,,,,CLSI M100,2H-2,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8"
Streptococcus spp. Viridans Group,OFX,DISK,5 µg,,,CLSI M100,2H-2,,,,,,,,16,,,13,15,12,,"Zone as printed: S ≥16, I 13-15, R ≤12"
Streptococcus spp. Viridans Group,OFX,MIC,,,,CLSI M100,2H-2,,2,,,4,4,8,,,,,,,,"MIC as printed: S ≤2, I 4, R ≥8"
Streptococcus spp. Viridans Group,GAT,DISK,5 µg,,,CLSI M100,2H-2,,,,,,,,21,,,18,20,17,,"Zone as printed: S ≥21, I 18-20, R ≤17"
Streptococcus spp. Viridans Group,GAT,MIC,,,,CLSI M100,2H-2,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4"
Streptococcus spp. Viridans Group,GRX,DISK,5 µg,,,CLSI M100,2H-2,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15"
Streptococcus spp. Viridans Group,GRX,MIC,,,,CLSI M100,2H-2,,0.5,,,1,1,2,,,,,,,,"MIC as printed: S ≤0.5, I 1, R ≥2"
Streptococcus spp. Viridans Group,TVA,DISK,10 µg,,,CLSI M100,2H-2,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15"
Streptococcus spp. Viridans Group,TVA,MIC,,,,CLSI M100,2H-2,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4"
Streptococcus spp. Viridans Group,CHL,DISK,30 µg,,,CLSI M100,2H-2,,,,,,,,21,,,18,20,17,,"Zone as printed: S ≥21, I 18-20, R ≤17. See comment (12)."
Streptococcus spp. Viridans Group,CHL,MIC,,,,CLSI M100,2H-2,,4,,,8,8,16,,,,,,,,"MIC as printed: S ≤4, I 8, R ≥16. See comment (12)."
Streptococcus spp. Viridans Group,CLI,DISK,2 µg,,,CLSI M100,2H-2,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15. See comment (12)."
Streptococcus spp. Viridans Group,CLI,MIC,,,,CLSI M100,2H-2,,0.25,,,0.5,0.5,1,,,,,,,,"MIC as printed: S ≤0.25, I 0.5, R ≥1. See comment (12)."
Streptococcus spp. Viridans Group,QDA,DISK,15 µg,,,CLSI M100,2H-2,,,,,,,,19,,,16,18,15,,"Zone as printed: S ≥19, I 16-18, R ≤15. dalfopristin*"
Streptococcus spp. Viridans Group,QDA,MIC,,,,CLSI M100,2H-2,,1,,,2,2,4,,,,,,,,"MIC as printed: S ≤1, I 2, R ≥4. dalfopristin*"
Streptococcus spp. Viridans Group,LNZ,DISK,30 µg,,,CLSI M100,2H-2,,,,,,,,21,,,,,,,Zone as printed: S ≥21
Streptococcus spp. Viridans Group,LNZ,MIC,,,,CLSI M100,2H-2,,2,,,,,,,,,,,,,MIC as printed: S ≤2
Streptococcus spp. Viridans Group,TZD,DISK,2 µg,,,CLSI M100,2H-2,,,,,,,,18,,,,,,,"Zone as printed: S ≥18. See comment (9). Abbreviations: CAMHB, cation-adjusted Mueller-Hinton broth; CO, carbon dioxide; CSF, cerebrospinal fluid; I, intermediate; LHB, lysed horse blood; MHA, Mueller-Hinton agar; MIC, minimal"
Streptococcus spp. Viridans Group,TZD,MIC,,,,CLSI M100,2H-2,,0.25,,,,,,,,,,,,,"MIC as printed: S ≤0.25. See comment (9). Abbreviations: CAMHB, cation-adjusted Mueller-Hinton broth; CO, carbon dioxide; CSF, cerebrospinal fluid; I, intermediate; LHB, lysed horse blood; MHA, Mueller-Hinton agar; MIC, minimal"
Neisseria meningitidis,PEN,MIC,,,,CLSI M100,2I,,0.06,,,0.12,0.25,0.5,,,,,,,,"MIC as printed: S ≤0.06, I 0.12-0.25, R ≥0.5"
Neisseria meningitidis,AMP,MIC,,,,CLSI M100,2I,,0.12,,,0.25,1,2,,,,,,,,"MIC as printed: S ≤0.12, I 0.25-1, R ≥2"
